node_id,type,deg,indeg,outdeg,stre,instre,outstre,degree,degree_rank,indegree,indegree_rank,outdegree,outdegree_rank,betweenness,betweenness_rank,closeness,closeness_rank,eigenvector,eigenvector_rank,hits_hubs,hits_hubs_rank,hits_authorities,hits_authorities_rank,pagerank,pagerank_rank
24,normal,28,16,12,19282.250929925183,10276.448232612374,9005.802697312807,0.13270142180094788,82.0,0.07582938388625593,40.0,0.05687203791469195,133.0,0.00673108423104679,81.0,0.44893617021276594,44.0,0.07847119204271943,49.0,0.0030124642535725664,179.0,0.004664566271616305,103.0,0.00459189889000891,107.0
25,normal,15,7,8,12459.919630172026,5535.27464737477,6924.644982797255,0.07109004739336494,208.0,0.03317535545023697,204.0,0.037914691943127965,203.0,0.0021851052642872892,209.0,0.3996212121212121,193.0,0.04017427581711664,193.0,0.0022494187079076487,200.0,0.0018178404803070327,204.0,0.003646829533680478,162.0
26,normal,35,24,11,27859.92577923712,21004.417099161758,6855.508680075362,0.16587677725118485,14.0,0.1137440758293839,1.0,0.05213270142180095,151.0,0.008797341580421973,26.0,0.47737556561085975,8.0,0.10216275610357455,8.0,0.0024734977367170236,193.0,0.01026895346939244,3.0,0.006598916080312865,22.0
27,normal,25,14,11,19315.254175055008,7430.121502762907,11885.1326722921,0.11848341232227488,134.0,0.06635071090047394,82.0,0.05213270142180095,151.0,0.004724729694926598,162.0,0.4451476793248945,50.0,0.07256694931491976,79.0,0.005128116449305298,78.0,0.0030423354823156242,171.0,0.0036652175945270085,160.0
28,normal,30,17,13,23591.51756527998,14617.284078502791,8974.23348677719,0.14218009478672988,53.0,0.08056872037914692,30.0,0.06161137440758294,110.0,0.008159206844446735,43.0,0.45085470085470086,37.0,0.08472793498506234,29.0,0.005225117376264543,75.0,0.005962485712787582,54.0,0.00581773354168707,46.0
29,normal,33,17,16,29078.26173267665,13007.95790075301,16070.303831923637,0.15639810426540285,21.0,0.08056872037914692,30.0,0.07582938388625593,41.0,0.008566570645473219,34.0,0.4470338983050847,46.0,0.08087448979826643,43.0,0.007616418720851236,14.0,0.005768350389124598,61.0,0.0053133640629947475,67.0
30,normal,27,16,11,19985.014511310583,11510.943389976106,8474.071121334477,0.1279620853080569,98.0,0.07582938388625593,40.0,0.05213270142180095,151.0,0.005388777816040157,132.0,0.4442105263157895,55.0,0.07405045947129117,71.0,0.003140491838532481,175.0,0.005041054943238118,82.0,0.0045940592078715,105.0
31,normal,26,13,13,20681.102474130977,6712.454821940944,13968.647652190033,0.12322274881516589,113.0,0.06161137440758294,112.0,0.06161137440758294,110.0,0.005654198660926184,122.0,0.4323770491803279,112.0,0.06453207569463344,117.0,0.007169463111643196,21.0,0.0027249687892880715,181.0,0.003246970834756384,179.0
32,normal,17,9,8,14187.476492560307,8690.04778110683,5497.428711453476,0.08056872037914692,205.0,0.04265402843601896,184.0,0.037914691943127965,203.0,0.0033397986229309388,197.0,0.394392523364486,198.0,0.03873556467120887,199.0,0.002014469731950015,204.0,0.003813073879277879,136.0,0.0030196562362310112,191.0
33,normal,21,12,9,15485.88222954285,8620.09775285894,6865.784476683911,0.0995260663507109,189.0,0.05687203791469195,127.0,0.04265402843601896,191.0,0.003500217884366712,192.0,0.4262626262626263,130.0,0.05996972521309622,133.0,0.002795805762156848,185.0,0.0038158594594609736,135.0,0.0036714725892613796,159.0
34,normal,41,20,21,34372.854488232115,16919.928186923236,17452.926301308882,0.1943127962085308,3.0,0.09478672985781991,13.0,0.0995260663507109,3.0,0.013927240021739049,3.0,0.46578366445916114,14.0,0.09487044611875017,17.0,0.009037050343834733,3.0,0.006835842845069877,29.0,0.0075537157450293975,10.0
35,normal,31,10,21,24077.97652743529,7273.202852856675,16804.773674578617,0.14691943127962087,42.0,0.047393364928909956,167.0,0.0995260663507109,3.0,0.006338427845197242,97.0,0.4081237911025145,175.0,0.05083464263404823,164.0,0.00840230090511634,7.0,0.0033242372283622426,159.0,0.0035332286801557323,170.0
36,normal,23,8,15,19459.76686082461,7651.349289995397,11808.417570829211,0.1090047393364929,172.0,0.037914691943127965,194.0,0.07109004739336494,58.0,0.0040222719564210535,179.0,0.40190476190476193,186.0,0.041613177851885265,190.0,0.005580464290140837,63.0,0.003770860932278975,138.0,0.0035053992373531243,172.0
37,normal,26,12,14,19005.92600925171,8058.634146510032,10947.291862741678,0.12322274881516589,113.0,0.05687203791469195,127.0,0.06635071090047394,83.0,0.006570093082204276,87.0,0.4228456913827655,140.0,0.05886990676709237,138.0,0.0038589381394077563,139.0,0.003437081163418608,151.0,0.0038160799790152005,150.0
38,normal,31,15,16,23514.934166372004,13419.547545766767,10095.386620605239,0.14691943127962087,42.0,0.07109004739336494,62.0,0.07582938388625593,41.0,0.008225336679690387,40.0,0.4432773109243697,61.0,0.08320730773734723,35.0,0.004704793896870551,97.0,0.005860616340440216,58.0,0.005814496661328354,47.0
39,normal,27,12,15,21486.054694207334,13227.761467958058,8258.293226249278,0.1279620853080569,98.0,0.05687203791469195,127.0,0.07109004739336494,58.0,0.005829707358795294,119.0,0.4271255060728745,125.0,0.05797870353016152,142.0,0.0028411533177527906,182.0,0.0057318228818367305,63.0,0.005186941549260591,76.0
40,normal,32,15,17,21949.804737773913,10933.309278148885,11016.49545962503,0.15165876777251186,29.0,0.07109004739336494,62.0,0.08056872037914692,21.0,0.008065613574176227,46.0,0.42886178861788615,123.0,0.06500053065584141,116.0,0.004106044232439483,130.0,0.004751193494427289,98.0,0.004117541083311037,132.0
41,normal,28,15,13,19323.792651005086,8906.961942627231,10416.830708377855,0.13270142180094788,82.0,0.07109004739336494,62.0,0.06161137440758294,110.0,0.0060560138204642094,108.0,0.4395833333333333,86.0,0.0744644578515444,68.0,0.004335675033250562,114.0,0.0049551268938993,85.0,0.0030992808856793634,187.0
42,normal,27,10,17,18877.32181277985,6534.572173760109,12342.749639019741,0.1279620853080569,98.0,0.047393364928909956,167.0,0.08056872037914692,21.0,0.005763774119842095,120.0,0.41699604743083,156.0,0.05127492768300501,159.0,0.006020644799681819,48.0,0.002817291018082705,177.0,0.0028072066319995807,196.0
43,normal,35,16,19,28558.751782040003,10046.439928350172,18512.31185368983,0.16587677725118485,14.0,0.07582938388625593,40.0,0.09004739336492892,10.0,0.009354819790882712,20.0,0.4451476793248945,50.0,0.07169748148197685,84.0,0.007240832539555326,19.0,0.004539164006771744,105.0,0.004079748640874974,135.0
44,normal,25,14,11,25111.95542261935,15442.191391719813,9669.764030899538,0.11848341232227488,134.0,0.06635071090047394,82.0,0.05213270142180095,151.0,0.004388413757169199,169.0,0.42886178861788615,123.0,0.06152285103277197,127.0,0.003858583579849394,140.0,0.008858322693938733,9.0,0.004726507108643139,98.0
45,normal,29,17,12,20947.886753638275,12027.504383692938,8920.382369945339,0.13744075829383887,65.0,0.08056872037914692,30.0,0.05687203791469195,133.0,0.006654960250009195,83.0,0.4547413793103448,29.0,0.08362402764139702,32.0,0.004781772234770246,96.0,0.004787083436386039,94.0,0.005598921293786754,57.0
46,normal,24,12,12,19092.938514441506,8905.771842046088,10187.166672395417,0.1137440758293839,157.0,0.05687203791469195,127.0,0.05687203791469195,133.0,0.004772053607369958,160.0,0.4161735700197239,158.0,0.056615782114608035,144.0,0.0035496346913373653,155.0,0.003747713083593897,140.0,0.003916619930324614,147.0
47,normal,23,15,8,24236.246554398396,15325.875866881262,8910.370687517134,0.1090047393364929,172.0,0.07109004739336494,62.0,0.037914691943127965,203.0,0.003558745567642616,188.0,0.4405010438413361,82.0,0.07054633904509984,89.0,0.003746974091463076,146.0,0.005887753900747632,57.0,0.006241264614333945,32.0
48,normal,34,20,14,22780.476112070966,14140.91186320761,8639.564248863358,0.16113744075829384,17.0,0.09478672985781991,13.0,0.06635071090047394,83.0,0.01019319300333634,11.0,0.46271929824561403,17.0,0.08887259152297436,23.0,0.003934603274291235,137.0,0.006501956176402653,38.0,0.006063668197776517,36.0
49,normal,28,14,14,20332.68562061196,10917.045112184012,9415.640508427947,0.13270142180094788,82.0,0.06635071090047394,82.0,0.06635071090047394,83.0,0.007487289799407528,57.0,0.4405010438413361,82.0,0.06792382188292424,99.0,0.004023718125895434,134.0,0.004618706847265597,104.0,0.004481446954540745,113.0
50,normal,33,19,14,29061.385492539986,15125.150603611324,13936.234888928662,0.15639810426540285,21.0,0.09004739336492892,18.0,0.06635071090047394,83.0,0.009607364764056343,17.0,0.4596949891067538,23.0,0.08631963607428841,28.0,0.004905577125197509,92.0,0.007040739924286826,23.0,0.006389135101534462,28.0
51,normal,22,12,10,12254.256265925756,7370.367840871007,4883.888425054751,0.1042654028436019,182.0,0.05687203791469195,127.0,0.047393364928909956,176.0,0.004721325274166103,163.0,0.4386694386694387,90.0,0.06742042402174668,102.0,0.001432492216412762,210.0,0.0036250637194476707,142.0,0.003560509512935581,167.0
52,normal,28,15,13,23094.627146975494,12522.75272209054,10571.874424884953,0.13270142180094788,82.0,0.07109004739336494,62.0,0.06161137440758294,110.0,0.008238616828587631,37.0,0.45085470085470086,37.0,0.08421888470799556,30.0,0.004243762872453592,121.0,0.004418759596734888,110.0,0.007454266363175951,11.0
53,normal,25,11,14,21176.681492433512,10006.062207599063,11170.619284834449,0.11848341232227488,134.0,0.05213270142180095,152.0,0.06635071090047394,83.0,0.003938235726513452,181.0,0.40891472868217055,173.0,0.05062332770469766,165.0,0.005929513519999797,52.0,0.004387232301901834,111.0,0.0038500596847292684,148.0
54,normal,32,17,15,21463.548523125886,11420.702032288327,10042.846490837557,0.15165876777251186,29.0,0.08056872037914692,30.0,0.07109004739336494,58.0,0.009585435077520642,18.0,0.4596949891067538,23.0,0.08827673064697959,24.0,0.004236026241417173,122.0,0.004874496482812466,92.0,0.005050768992958646,79.0
55,normal,24,14,10,15674.755480610442,9192.81678021376,6481.938700396681,0.1137440758293839,157.0,0.06635071090047394,82.0,0.047393364928909956,176.0,0.0052178474568746434,142.0,0.43149284253578735,115.0,0.06610273650944577,110.0,0.002026351964275565,203.0,0.0031410787209284804,169.0,0.004364172512164337,117.0
56,normal,29,8,21,21448.065250769432,2601.212207944487,18846.853042824943,0.13744075829383887,65.0,0.037914691943127965,194.0,0.0995260663507109,3.0,0.0064233713258452,93.0,0.4042145593869732,184.0,0.04241831394111995,188.0,0.007881658431316985,13.0,0.00103987524247924,209.0,0.001780797662947527,211.0
57,normal,31,16,15,24004.318702217384,14596.851915692247,9407.466786525138,0.14691943127962087,42.0,0.07582938388625593,40.0,0.07109004739336494,58.0,0.0074636266117118185,58.0,0.4432773109243697,61.0,0.07461653232602548,66.0,0.0039752954572525295,136.0,0.006185824434111086,49.0,0.0055969579223147286,59.0
58,normal,24,13,11,24314.201229629638,14871.840415882341,9442.360813747297,0.1137440758293839,157.0,0.06161137440758294,112.0,0.05213270142180095,151.0,0.005897781726095705,115.0,0.4359504132231405,95.0,0.06728438150929526,103.0,0.00340931624146534,162.0,0.005731398707762247,64.0,0.005687499437545717,52.0
59,normal,32,15,17,26921.874393500693,10870.514597638241,16051.359795862452,0.15165876777251186,29.0,0.07109004739336494,62.0,0.08056872037914692,21.0,0.008611471421543516,31.0,0.4432773109243697,61.0,0.0796201330609743,48.0,0.006345101266931294,36.0,0.0037901807246783262,137.0,0.005157198662015091,77.0
60,normal,30,16,14,23218.379351662763,12153.649461866247,11064.729889796516,0.14218009478672988,53.0,0.07582938388625593,40.0,0.06635071090047394,83.0,0.0075877117056181755,54.0,0.45376344086021503,32.0,0.07688421443172447,53.0,0.0034929233189532013,157.0,0.005418793171339714,69.0,0.004723237903719859,99.0
61,normal,24,17,7,18924.753115309748,13974.262041019094,4950.491074290653,0.1137440758293839,157.0,0.08056872037914692,30.0,0.03317535545023697,210.0,0.004473226016147693,168.0,0.4518201284796574,36.0,0.08102282924413318,41.0,0.001838280992990431,207.0,0.0053754573467647854,73.0,0.006337602110750179,30.0
62,normal,24,9,15,22437.740838500467,9299.179840806071,13138.560997694398,0.1137440758293839,157.0,0.04265402843601896,184.0,0.07109004739336494,58.0,0.0034950897441316364,193.0,0.3900184842883549,202.0,0.036423631615743336,202.0,0.0071123374271743894,22.0,0.005391270788644597,71.0,0.0026686238670287467,200.0
63,normal,24,11,13,18375.109344563865,7068.944839734172,11306.164504829694,0.1137440758293839,157.0,0.05213270142180095,152.0,0.06161137440758294,110.0,0.005611001605690125,124.0,0.42115768463073855,143.0,0.05789484734744707,143.0,0.0046569923469562844,103.0,0.002870191545076676,175.0,0.00368019654028179,157.0
64,normal,20,9,11,16063.757612159496,7762.33595330183,8301.421658857666,0.09478672985781991,196.0,0.04265402843601896,184.0,0.05213270142180095,151.0,0.003182784169678057,200.0,0.394392523364486,198.0,0.03802270256268832,200.0,0.003811109521991077,143.0,0.003833275695679762,132.0,0.0032551128810485094,176.0
65,normal,15,6,9,10796.405310683846,5138.642669479519,5657.762641204326,0.07109004739336494,208.0,0.028436018957345974,208.0,0.04265402843601896,191.0,0.0017257653820794993,211.0,0.3688811188811189,211.0,0.025139819918117288,210.0,0.002033698768136201,202.0,0.002594451317015726,186.0,0.0022841952630292543,204.0
66,normal,27,13,14,19822.34266373457,9752.999185750206,10069.343477984361,0.1279620853080569,98.0,0.06161137440758294,112.0,0.06635071090047394,83.0,0.006316009439985045,99.0,0.4323770491803279,112.0,0.067776385233491,100.0,0.0045581308313420625,105.0,0.003921498800718755,126.0,0.0047919357806279,92.0
67,normal,32,23,9,21099.72576260086,14765.270611095,6334.45515150586,0.15165876777251186,29.0,0.1090047393364929,4.0,0.04265402843601896,191.0,0.007843355613732356,50.0,0.47845804988662133,7.0,0.10952801312667544,4.0,0.0026264410657184907,187.0,0.006450418573126002,39.0,0.006745356722036759,19.0
68,normal,29,8,21,23377.926175018354,7888.752770960514,15489.17340405784,0.13744075829383887,65.0,0.037914691943127965,194.0,0.0995260663507109,3.0,0.006106056839065186,106.0,0.394392523364486,198.0,0.040384138015413726,191.0,0.006760809810912749,27.0,0.0031683811468099163,167.0,0.004176448346123811,129.0
69,normal,28,13,15,23380.553945113978,12185.089927529574,11195.464017584405,0.13270142180094788,82.0,0.06161137440758294,112.0,0.07109004739336494,58.0,0.007056746422134985,70.0,0.4178217821782178,153.0,0.05590826477068285,146.0,0.004544574742184506,106.0,0.0054535758415582055,68.0,0.004686847572170442,102.0
70,normal,29,16,13,25505.356640843474,13911.609990529027,11593.746650314448,0.13744075829383887,65.0,0.07582938388625593,40.0,0.06161137440758294,110.0,0.006894384258776687,75.0,0.4432773109243697,61.0,0.07390649014567832,72.0,0.004670241545246273,100.0,0.0057389453011310685,62.0,0.005738066986925894,49.0
71,normal,28,12,16,21352.851557957645,9886.417245757966,11466.434312199679,0.13270142180094788,82.0,0.05687203791469195,127.0,0.07582938388625593,41.0,0.006619394984618101,84.0,0.4203187250996016,146.0,0.052507458657024116,155.0,0.004663973304246381,101.0,0.0034136143962762316,153.0,0.004437481131947405,114.0
72,normal,30,11,19,22471.174663736216,9610.898400672808,12860.27626306341,0.14218009478672988,53.0,0.05213270142180095,152.0,0.09004739336492892,10.0,0.006949782032323673,74.0,0.4178217821782178,153.0,0.05538974454539746,150.0,0.0059466633998925995,51.0,0.0049129328004064495,89.0,0.0040455383656456435,138.0
73,normal,31,14,17,21432.494501678433,7716.073347374205,13716.42115430423,0.14691943127962087,42.0,0.06635071090047394,82.0,0.08056872037914692,21.0,0.008603061299246565,32.0,0.4442105263157895,55.0,0.0762606764894629,57.0,0.00494925411066808,86.0,0.00273985488492086,179.0,0.003671891104163781,158.0
74,normal,29,12,17,21962.762742821516,6063.674584084366,15899.088158737151,0.13744075829383887,65.0,0.05687203791469195,127.0,0.08056872037914692,21.0,0.007374899765763346,60.0,0.43415637860082307,107.0,0.07429163459774667,69.0,0.008356153220092732,8.0,0.002330941271615606,194.0,0.0031790491701671406,182.0
75,normal,26,12,14,25990.133833411564,12710.836663869028,13279.297169542537,0.12322274881516589,113.0,0.05687203791469195,127.0,0.06635071090047394,83.0,0.00516162071040045,145.0,0.4194831013916501,149.0,0.0523382301942644,157.0,0.006414291519363295,34.0,0.005087306229357493,79.0,0.005919251528842498,40.0
76,normal,26,16,10,22591.82358763174,14402.307050740985,8189.516536890755,0.12322274881516589,113.0,0.07582938388625593,40.0,0.047393364928909956,176.0,0.005905890325669204,114.0,0.44142259414225943,76.0,0.07555288189225472,63.0,0.004184043326586562,126.0,0.006633506432778765,34.0,0.005488138153358249,62.0
77,normal,25,9,16,21705.90344945499,6682.768658692203,15023.134790762786,0.11848341232227488,134.0,0.04265402843601896,184.0,0.07582938388625593,41.0,0.004886642753211931,158.0,0.3996212121212121,193.0,0.03896337279890117,198.0,0.006919286232168113,26.0,0.002667379946525073,183.0,0.003148434452340209,183.0
78,normal,29,14,15,25963.38689627043,12793.923811475515,13169.463084794914,0.13744075829383887,65.0,0.06635071090047394,82.0,0.07109004739336494,58.0,0.006964393442251877,72.0,0.4359504132231405,95.0,0.06201991274321506,124.0,0.005576548414938538,64.0,0.005640810017603001,66.0,0.005436527579952677,63.0
79,normal,25,15,10,19200.25992608411,11386.023691877677,7814.23623420643,0.11848341232227488,134.0,0.07109004739336494,62.0,0.047393364928909956,176.0,0.005140605269321753,147.0,0.43685300207039335,94.0,0.06634487866956033,108.0,0.0036136450182975392,152.0,0.0044300734281740506,107.0,0.004592575499591414,106.0
80,normal,26,14,12,21574.924377359635,8329.324050006655,13245.60032735298,0.12322274881516589,113.0,0.06635071090047394,82.0,0.05687203791469195,133.0,0.00511740919734809,148.0,0.43149284253578735,115.0,0.060282621148688674,130.0,0.007091389361254025,23.0,0.003369256449645512,157.0,0.0035311010452953743,171.0
81,normal,25,12,13,24775.617671261374,14123.208440950839,10652.409230310535,0.11848341232227488,134.0,0.05687203791469195,127.0,0.06161137440758294,110.0,0.0050170855023504365,150.0,0.4262626262626263,130.0,0.05843839420928255,140.0,0.004959762106340813,84.0,0.006249560171536016,48.0,0.005789124047908834,48.0
82,normal,34,17,17,32585.32515455378,19901.555919703467,12683.769234850313,0.16113744075829384,17.0,0.08056872037914692,30.0,0.08056872037914692,21.0,0.008773057759148972,28.0,0.4432773109243697,61.0,0.08008739886477455,45.0,0.005595284853702376,62.0,0.00989937376912068,4.0,0.007630226729613948,8.0
83,normal,15,6,9,18041.469939645976,3922.895127690387,14118.57481195559,0.07109004739336494,208.0,0.028436018957345974,208.0,0.04265402843601896,191.0,0.0024529795239980143,205.0,0.38644688644688646,205.0,0.0321807061387672,207.0,0.00658972590167361,29.0,0.0020125194228249404,200.0,0.002209641233474694,208.0
84,normal,29,15,14,20366.0522395264,11950.691662997497,8415.360576528905,0.13744075829383887,65.0,0.07109004739336494,62.0,0.06635071090047394,83.0,0.0077236374535315806,52.0,0.45278969957081544,35.0,0.07575953277441343,61.0,0.0032485397047616227,170.0,0.0040865449504727475,120.0,0.0062952370053889345,31.0
85,normal,34,20,14,35295.59633076106,22268.18560747948,13027.410723281579,0.16113744075829384,17.0,0.09478672985781991,13.0,0.06635071090047394,83.0,0.011067617429670756,7.0,0.46578366445916114,14.0,0.09598003106340271,15.0,0.004672670363465258,99.0,0.011572942210302802,1.0,0.008840733175613,3.0
86,normal,29,15,14,27329.484207947804,15226.909239034461,12102.574968913343,0.13744075829383887,65.0,0.07109004739336494,62.0,0.06635071090047394,83.0,0.006363799249017553,95.0,0.44234800838574423,71.0,0.07414947872482978,70.0,0.0049529886258863854,85.0,0.006963600269646628,26.0,0.005498031390930393,61.0
87,normal,30,18,12,19504.884760876947,11449.951886296747,8054.932874580199,0.14218009478672988,53.0,0.08530805687203792,23.0,0.05687203791469195,133.0,0.007113860528321258,68.0,0.4596949891067538,23.0,0.09586144128726048,16.0,0.0033163774603899836,167.0,0.005388133609791781,72.0,0.005368034818020135,65.0
88,normal,21,10,11,9261.174786022202,4657.175498414118,4603.999287608085,0.0995260663507109,189.0,0.047393364928909956,167.0,0.05213270142180095,151.0,0.0030455519368216286,202.0,0.394392523364486,198.0,0.03786478652961261,201.0,0.0017943547571301556,208.0,0.0020308833123998766,199.0,0.0019037586954738597,209.0
